Date,Buy,Sell,Stocks Bought,Sell Price,Return%
2018-10-23 00:00:00,657.5999755859375,nan,150.0,nan,nan
2019-01-15 00:00:00,nan,726.5999755859375,nan,107900.09637451172,7.900096374511718
2019-10-22 00:00:00,643.5499877929688,nan,165.0,nan,nan
2020-01-13 00:00:00,nan,773.5499877929688,nan,126359.39050598144,26.359390505981445
2020-03-13 00:00:00,642.3499755859375,nan,194.0,nan,nan
2020-06-26 00:00:00,nan,748.2000122070312,nan,143699.29434448242,43.69929434448242
